target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO.Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes	ProtID	CAZyme_new	COG_new	EggNog_new	GO.Terms_new	InterPro_new	PFAM_new	Protease_new	Secreted_new	KO
XANPAGTX0501_005043-T1	5.65623437852601e-37	4.33189536369182e-35	1.52544758057436	0.120081139806058	6.70508408883526	0.6824242882951	0.00173490716119389	0.0996986772516641	0.0558224205272159	0.0996986772516641	culture	XANPAGTX0501_005043	mRNA	Xp_GTX0501_7	1418319	1419692	-	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503NZB8	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005043_T1_XANPAGTX0501_005043	NA	S:(S) Function unknown	ENOG503NZB8	NA	NA	NA	NA	NA	
XANPAGTX0501_002833-T1	0.000103967417149243	0.000362043953415597	1.5166691702242	0.390779170125077	7.55439456558543	1.6137633764382	0.000829543911593281	1.07339478022438	0.041265307773848	1.07339478022438	culture	XANPAGTX0501_002833	mRNA	Xp_GTX0501_4	927835	928575	-	NA	hypothetical protein	NA	NA	NA	NA	IPR002068 Alpha crystallin/Hsp20 domain;IPR008978 HSP20-like chaperone	ENOG503P2JN	J:(J) Translation, ribosomal structure and biogenesis	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002833_T1_XANPAGTX0501_002833	NA	J:(J) Translation, ribosomal structure and biogenesis	ENOG503P2JN	NA	IPR002068 Alpha crystallin/Hsp20 domain, IPR008978 HSP20-like chaperone	NA	NA	NA	
XANPAGTX0501_003256-T1	0.00431495241516779	0.0101757372203097	1.50804945162064	0.528367196082903	3.85993338068755	2.46504713532361	0.0350878759738189	1.92874199833266	0.480392065111899	1.92874199833266	culture	XANPAGTX0501_003256	mRNA	Xp_GTX0501_5	221076	221375	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_003256_T1_XANPAGTX0501_003256	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000832-T1	4.95834000081166e-26	2.01636151123908e-24	1.50544389430827	0.142665380902569	6.38640164130983	0.707443714703601	0.00220682134858854	0.140968896763387	0.0698868133875157	0.140968896763387	culture	XANPAGTX0501_000832	mRNA	Xp_GTX0501_1	2313835	2314635	+	NA	hypothetical protein	NA	NA	NA	PF07690	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily	ENOG503NZKN	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000832_T1_XANPAGTX0501_000832	NA	G:(G) Carbohydrate transport and metabolism	ENOG503NZKN	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR011701 Major facilitator superfamily, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF07690	NA	NA	
XANPAGTX0501_007937-T1	5.34612894908665e-08	3.4516722081167e-07	1.5032713797533	0.276367298929637	7.56979352428136	1.0858364042122	0.000828828461974532	0.536457113579519	0.0412946955173001	0.536457113579519	culture	XANPAGTX0501_007937	mRNA	Xp_GTX0501_13	735399	737772	+	NA	hypothetical protein	NA	NA	NA	NA	IPR011044 Quinoprotein amine dehydrogenase, beta chain-like;IPR015943 WD40/YVTN repeat-like-containing domain superfamily	ENOG503NVDR	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	SignalP(1-19,cutsite=VVA-AP,prob=0.6770)	NA	NA	NA	NA	NA	XANPAGTX0501_007937_T1_XANPAGTX0501_007937	NA	NA	ENOG503NVDR	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR011044 Quinoprotein amine dehydrogenase, beta chain-like, IPR015943 WD40/YVTN repeat-like-containing domain superfamily	NA	NA	SignalP(1-19,cutsite=VVA-AP,prob=0.6770)	
XANPAGTX0501_010717-T1	0.0172343316587615	0.0344531508677852	1.4995475198356	0.629620178069126	3.12172591521762	3.25395704917481	0.0749641561058254	2.71365653357993	0.725932115180115	2.71365653357993	culture	XANPAGTX0501_010717	mRNA	Xp_GTX0501_52	26611	29430	-	NA	hypothetical protein	NA	NA	NA	PF20253	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_010717_T1_XANPAGTX0501_010717	NA	NA	ENOG503NWGA	NA	NA	PF20253	NA	NA	
XANPAGTX0501_006849-T1	2.04488963582713e-07	1.20597447720979e-06	1.49799309911465	0.288341207078276	3.65162651059769	0.730836441623983	0.038912784549433	0.134352339715792	0.545938696370183	0.545938696370183	culture	XANPAGTX0501_006849	mRNA	Xp_GTX0501_11	45246	45704	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_006849_T1_XANPAGTX0501_006849	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_001980-T1	7.37171191441346e-09	5.39992485551197e-08	1.49653018798042	0.25881543303941	8.95583301110655	1.0170377717181	0.000206556308273707	0.471001284705276	0.0677462911267125	0.471001284705276	culture	XANPAGTX0501_001980	mRNA	Xp_GTX0501_3	806453	808012	-	NA	hypothetical protein	NA	NA	NA	PF00172	IPR001138 Zn(2)Cys(6) fungal-type DNA-binding domain;IPR036864 Zn(2)-C6 fungal-type DNA-binding domain superfamily	ENOG503NVDH	S:(S) Function unknown	GO_component: GO:0005634 - nucleus [Evidence IEA];GO_function: GO:0008270 - zinc ion binding [Evidence IEA];GO_function: GO:0000981 - DNA-binding transcription factor activity, RNA polymerase II-specific [Evidence IEA];GO_process: GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_001980_T1_XANPAGTX0501_001980	NA	S:(S) Function unknown	ENOG503NVDH	GO_component: GO:0005634 - nucleus [Evidence IEA], GO_function: GO:0000981 - DNA-binding transcription factor activity, RNA polymerase II-specific [Evidence IEA], GO_function: GO:0008270 - zinc ion binding [Evidence IEA], GO_process: GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	IPR001138 Zn(2)Cys(6) fungal-type DNA-binding domain, IPR036864 Zn(2)-C6 fungal-type DNA-binding domain superfamily	PF00172	NA	NA	
XANPAGTX0501_008002-T1	0.0138223575251196	0.0284570412155085	1.49459667038908	0.607103773803217	4.18736509787024	3.06134258018116	0.00893812914295633	2.58379629850828	0.38499626986016	2.58379629850828	culture	XANPAGTX0501_008002	mRNA	Xp_GTX0501_14	73602	74072	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008002_T1_XANPAGTX0501_008002	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009036-T1	2.66312253954146e-12	3.1295212488474e-11	1.4939432635271	0.213589984828573	4.49611895239422	0.859236886521932	0.0158519978376381	0.293726023911602	0.305065900448233	0.305065900448233	culture	XANPAGTX0501_009036	mRNA	Xp_GTX0501_18	354540	354956	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009036_T1_XANPAGTX0501_009036	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_004492-T1	5.50682644329421e-06	2.5228262232996e-05	1.48277636424983	0.326279993640406	3.28288241537717	0.900102171361363	0.079336160010197	0.281281095269913	0.669545267127618	0.669545267127618	culture	XANPAGTX0501_004492	tRNA	Xp_GTX0501_7	49412	49495	+	NA	tRNA-Asp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004492_T1_XANPAGTX0501_004492	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_004954-T1	7.64902208764434e-05	0.000275340000918283	1.4825490589809	0.374841218548956	2.72380160550959	1.00788389549632	0.119642071362209	0.352924434176543	0.868744534884216	0.868744534884216	culture	XANPAGTX0501_004954	mRNA	Xp_GTX0501_7	1188193	1188783	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004954_T1_XANPAGTX0501_004954	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_008709-T1	0.00523469288863669	0.0120504279702136	1.47859768730689	0.529541008824747	1.50065078569557	2.4513716480972	0.0749616099361045	1.89760358749612	1.28691289970136	1.89760358749612	culture	XANPAGTX0501_008709	mRNA	Xp_GTX0501_16	537644	538087	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008709_T1_XANPAGTX0501_008709	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006800-T1	8.84132664065457e-06	3.8639485377595e-05	1.47521417244113	0.331976685000753	6.49465278431327	1.29431640775873	0.00262705371872574	0.772632875741766	0.064357696481785	0.772632875741766	culture	XANPAGTX0501_006800	mRNA	Xp_GTX0501_10	1385448	1385993	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006800_T1_XANPAGTX0501_006800	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_001272-T1	3.92067421123713e-17	7.62505903954261e-16	1.47048032292094	0.174740004346666	8.0988174882653	0.750361303260811	0.00043817360508089	0.214353209163569	0.0465481229382462	0.214353209163569	culture	XANPAGTX0501_001272	mRNA	Xp_GTX0501_2	1038763	1039122	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503PF9E	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001272_T1_XANPAGTX0501_001272	NA	NA	ENOG503PF9E	NA	NA	NA	NA	NA	
XANPAGTX0501_005704-T1	0.015355452352012	0.0312254712267154	1.46281256214763	0.603499072824435	1.61307664717595	3.00812599724166	0.0871610615844827	2.47487585922898	1.2528049828543	2.47487585922898	culture	XANPAGTX0501_005704	mRNA	Xp_GTX0501_8	1537068	1537760	-	NA	hypothetical protein	NA	NA	NA	PF03959	IPR005645 Serine hydrolase FSH;IPR029058 Alpha/Beta hydrolase fold	ENOG503P7ZB	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005704_T1_XANPAGTX0501_005704	NA	S:(S) Function unknown	ENOG503P7ZB	NA	IPR005645 Serine hydrolase FSH, IPR029058 Alpha/Beta hydrolase fold	PF03959	NA	NA	
XANPAGTX0501_001289-T1	2.7799230332045e-13	3.57303764858055e-12	1.45996136238282	0.199867432867016	7.68680963126525	0.806467253127077	0.000678672958149397	0.280327744526459	0.0417836181606364	0.280327744526459	culture	XANPAGTX0501_001289	mRNA	Xp_GTX0501_2	1071846	1074413	+	NA	hypothetical protein	NA	NA	NA	NA	IPR032675 Leucine-rich repeat domain superfamily	ENOG503NZ2B	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001289_T1_XANPAGTX0501_001289	NA	NA	ENOG503NZ2B	NA	IPR032675 Leucine-rich repeat domain superfamily	NA	NA	NA	
XANPAGTX0501_008917-T1	2.94656528699994e-20	7.64523540003138e-19	1.45815225382828	0.15813581511161	8.27801002767632	0.703798811150272	0.000341022962177097	0.175569837323572	0.0495990717995688	0.175569837323572	culture	XANPAGTX0501_008917	mRNA	Xp_GTX0501_18	92999	93728	-	NA	hypothetical protein	NA	2.7.1.12	NA	PF01202;PF13207;PF13238;PF13671	IPR006001 Carbohydrate kinase, thermoresistant glucokinase;IPR027417 P-loop containing nucleoside triphosphate hydrolase	ENOG503P32X	F:(F) Nucleotide transport and metabolism	GO_function: GO:0016301 - kinase activity [Evidence IEA];GO_process: GO:0005975 - carbohydrate metabolic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008917_T1_XANPAGTX0501_008917	NA	F:(F) Nucleotide transport and metabolism	ENOG503P32X	GO_function: GO:0016301 - kinase activity [Evidence IEA], GO_process: GO:0005975 - carbohydrate metabolic process [Evidence IEA]	IPR006001 Carbohydrate kinase, thermoresistant glucokinase, IPR027417 P-loop containing nucleoside triphosphate hydrolase	PF01202, PF13207, PF13238, PF13671	NA	NA	K00851
XANPAGTX0501_006801-T1	1.11371410233971e-05	4.77152588984665e-05	1.45591122712404	0.331353635555921	6.27066982026699	1.27729845688583	0.00305605356035085	0.76929661148826	0.0764222313180016	0.76929661148826	culture	XANPAGTX0501_006801	mRNA	Xp_GTX0501_10	1386149	1386706	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006801_T1_XANPAGTX0501_006801	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_005185-T1	7.34002491772752e-35	5.09443604446026e-33	1.45009127772013	0.117731164989538	7.71690564155806	0.62230090673697	0.000582018246726772	0.0969203248842361	0.0419845502434682	0.0969203248842361	culture	XANPAGTX0501_005185	mRNA	Xp_GTX0501_8	188235	190872	-	YAT1	carnitine O-acetyltransferase yat1	NA	2.3.1.7	NA	PF00755	IPR000542 Acyltransferase ChoActase/COT/CPT;IPR023213 Chloramphenicol acetyltransferase-like domain superfamily;IPR039551 Choline/carnitine acyltransferase domain;IPR042231 Choline/Carnitine o-acyltransferase, domain 2;IPR042232 None;IPR042572 Carnitine o-acyltransferase, N-terminal	ENOG503NUER	I:(I) Lipid transport and metabolism	GO_function: GO:0016746 - transferase activity, transferring acyl groups [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005185_T1_XANPAGTX0501_005185	NA	I:(I) Lipid transport and metabolism	ENOG503NUER	GO_function: GO:0016746 - transferase activity, transferring acyl groups [Evidence IEA]	IPR000542 Acyltransferase ChoActase/COT/CPT, IPR023213 Chloramphenicol acetyltransferase-like domain superfamily, IPR039551 Choline/carnitine acyltransferase domain, IPR042231 Choline/Carnitine o-acyltransferase, domain 2, IPR042232 None, IPR042572 Carnitine o-acyltransferase, N-terminal	PF00755	NA	NA	K00624
XANPAGTX0501_006865-T1	1.42974742342773e-14	2.09740358483024e-13	1.44875530146582	0.188304867078227	6.04262540552868	0.767833249374762	0.00330118973062263	0.24613258561183	0.0901829298907662	0.24613258561183	culture	XANPAGTX0501_006865	mRNA	Xp_GTX0501_11	87954	90194	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006865_T1_XANPAGTX0501_006865	NA	NA	ENOG503P1N4	NA	IPR010730 Heterokaryon incompatibility	PF06985	NA	NA	
XANPAGTX0501_007555-T1	2.451009140371e-18	5.40048740155158e-17	1.44791368545466	0.165772692954018	5.10772745655676	0.650971160162447	0.00851981353559105	0.120358804324462	0.184791892973455	0.184791892973455	culture	XANPAGTX0501_007555	mRNA	Xp_GTX0501_12	735580	735897	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007555_T1_XANPAGTX0501_007555	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_005705-T1	0.0210274483222018	0.0409594480999915	1.4457535368693	0.626547781667716	1.4276043988376	3.18797246666655	0.0575696334370383	2.70390185047324	1.30831845728178	2.70390185047324	culture	XANPAGTX0501_005705	mRNA	Xp_GTX0501_8	1538827	1539171	+	NA	hypothetical protein	NA	NA	NA	NA	IPR001227 Acyl transferase domain superfamily;IPR016035 Acyl transferase/acyl hydrolase/lysophospholipase	NA	NA	GO_function: GO:0016740 - transferase activity [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005705_T1_XANPAGTX0501_005705	NA	I:(I) Lipid transport and metabolism, Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NWJ7	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0016740 - transferase activity [Evidence IEA]	IPR001227 Acyl transferase domain superfamily, IPR014030 Beta-ketoacyl synthase, N-terminal, IPR014031 Beta-ketoacyl synthase, C-terminal, IPR014043 Acyl transferase, IPR016035 Acyl transferase/acyl hydrolase/lysophospholipase, IPR016036 Malonyl-CoA ACP transacylase, ACP-binding, IPR016039 Thiolase-like, IPR020801 None, IPR020807 Polyketide synthase, dehydratase domain, IPR020841 Polyketide synthase, beta-ketoacyl synthase domain, IPR032821 Polyketide synthase, C-terminal extension, IPR042104 Polyketide synthase, dehydratase domain superfamily	PF00698, PF02801, PF14765, PF16197	NA	NA	
XANPAGTX0501_009337-T2	1.45593667712254e-05	6.0582936699638e-05	1.44238607059393	0.332711059962076	5.87289066901978	1.27356474217562	0.0258653708492199	0.752828300940503	0.101929190724345	0.752828300940503	culture	XANPAGTX0501_009337	mRNA	Xp_GTX0501_20	287630	289977	+	ALT1	alanine transaminase, variant 2	NA	2.6.1.2	NA	PF00155	IPR004839 Aminotransferase, class I/classII;IPR015421 Pyridoxal phosphate-dependent transferase, major domain;IPR015422 Pyridoxal phosphate-dependent transferase, small domain;IPR015424 Pyridoxal phosphate-dependent transferase	ENOG503NU5I	E:(E) Amino acid transport and metabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0030170 - pyridoxal phosphate binding [Evidence IEA];GO_process: GO:0009058 - biosynthetic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009337_T2_XANPAGTX0501_009337	NA	E:(E) Amino acid transport and metabolism	ENOG503NU5I	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0030170 - pyridoxal phosphate binding [Evidence IEA], GO_process: GO:0009058 - biosynthetic process [Evidence IEA]	IPR004839 Aminotransferase, class I/classII, IPR015421 Pyridoxal phosphate-dependent transferase, major domain, IPR015422 Pyridoxal phosphate-dependent transferase, small domain, IPR015424 Pyridoxal phosphate-dependent transferase	PF00155	NA	NA	K00814
XANPAGTX0501_009037-T1	6.87956890724839e-14	9.44346263473342e-13	1.43082204387852	0.191027191068843	6.63331028225556	0.761864427018036	0.00182047809240472	0.254877559715907	0.0584352089638257	0.254877559715907	culture	XANPAGTX0501_009037	mRNA	Xp_GTX0501_18	355076	357721	+	NA	hypothetical protein	NA	NA	NA	PF00067	IPR001128 Cytochrome P450;IPR036396 Cytochrome P450 superfamily	ENOG503Q4B3	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA];GO_function: GO:0020037 - heme binding [Evidence IEA];GO_function: GO:0005506 - iron ion binding [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009037_T1_XANPAGTX0501_009037	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NXJW, ENOG503Q49Y, ENOG503Q4B3	GO_function: GO:0005506 - iron ion binding [Evidence IEA], GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA], GO_function: GO:0020037 - heme binding [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR001128 Cytochrome P450, IPR002401 Cytochrome P450, E-class, group I, IPR017972 Cytochrome P450, conserved site, IPR036396 Cytochrome P450 superfamily	PF00067	NA	NA	
XANPAGTX0501_001114-T1	0.000121825606383212	0.000417038643306278	1.43075562609033	0.372357650586155	5.42295827155986	1.45478570252341	0.011831280698093	0.963501301019439	0.143123440133318	0.963501301019439	culture	XANPAGTX0501_001114	mRNA	Xp_GTX0501_2	669809	670108	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001114_T1_XANPAGTX0501_001114	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_001050-T1	4.92091548476538e-18	1.04687292065746e-16	1.42901755416976	0.16510527980574	8.25698143194498	0.697947439090453	0.000317792609477264	0.191440472825877	0.0492094676025456	0.191440472825877	culture	XANPAGTX0501_001050	mRNA	Xp_GTX0501_2	520028	523796	+	SNF3	Plasma membrane low glucose sensor	NA	NA	NA	PF00083;PF07690	IPR003663 Sugar/inositol transporter;IPR005828 Major facilitator, sugar transporter-like;IPR005829 Sugar transporter, conserved site;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily	ENOG503NU51	P:(P) Inorganic ion transport and metabolism	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	Cluster_1	SMCOG1169:sugar transport protein	XANPAGTX0501_001050_T1_XANPAGTX0501_001050	NA	P:(P) Inorganic ion transport and metabolism	ENOG503NU51	GO_component: GO:0016020 - membrane [Evidence IEA], GO_component: GO:0016021 - integral component of membrane [Evidence IEA], GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR003663 Sugar/inositol transporter, IPR005828 Major facilitator, sugar transporter-like, IPR005829 Sugar transporter, conserved site, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF00083, PF07690	NA	NA	K08139
XANPAGTX0501_007164-T1	2.70832287639355e-10	2.43136018935734e-09	1.42811067955787	0.226159527832765	7.49431491377206	0.859337357493126	0.000782339658084272	0.359018313239364	0.041229734452669	0.359018313239364	culture	XANPAGTX0501_007164	mRNA	Xp_GTX0501_11	863403	864653	-	NA	hypothetical protein	NA	NA	NA	PF01266	IPR006076 FAD dependent oxidoreductase;IPR036188 FAD/NAD(P)-binding domain superfamily	ENOG503NX11	E:(E) Amino acid transport and metabolism	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007164_T1_XANPAGTX0501_007164	NA	E:(E) Amino acid transport and metabolism	ENOG503NX11	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR006076 FAD dependent oxidoreductase, IPR036188 FAD/NAD(P)-binding domain superfamily	PF01266	NA	NA	
XANPAGTX0501_008295-T2	3.0902337646042e-28	1.46654042546708e-26	1.42597070863277	0.12940861995225	8.68319031604816	0.624448626846417	0.000411787695600076	0.117391817382363	0.058996608511066	0.117391817382363	culture	XANPAGTX0501_008295	mRNA	Xp_GTX0501_15	88403	92281	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P2AF	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008295_T2_XANPAGTX0501_008295	NA	S:(S) Function unknown	ENOG503P2AF	NA	NA	NA	NA	NA	
XANPAGTX0501_001908-T1	2.1725974303243e-06	1.07325153308503e-05	1.42509698944102	0.30086481379166	4.72224636165606	1.12424390104415	0.0211250302019557	0.615633789808032	0.254371813881965	0.615633789808032	culture	XANPAGTX0501_001908	mRNA	Xp_GTX0501_3	616347	616960	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001908_T1_XANPAGTX0501_001908	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_007396-T1	1.1179109157101e-05	4.78581369273733e-05	1.41672009425979	0.322494038349223	4.77405559477487	1.20972018950163	0.0157850505673413	0.715818072647872	0.243777880572792	0.715818072647872	culture	XANPAGTX0501_007396	mRNA	Xp_GTX0501_12	339374	339830	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_3	NA	XANPAGTX0501_007396_T1_XANPAGTX0501_007396	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009812-T1	5.36255014049061e-07	2.95674520850917e-06	1.41369674462647	0.28201372352042	6.12547964738678	1.04157965075712	0.00386985761857686	0.555594797960242	0.085023431659551	0.555594797960242	culture	XANPAGTX0501_009812	mRNA	Xp_GTX0501_25	69943	70710	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009812_T1_XANPAGTX0501_009812	NA	NA	NA	NA	NA	NA	NA	NA	
GTX0501mito@ATP6	0.00223351459994012	0.00571370182730594	1.41262030446971	0.462050509153968	6.00849543661842	1.94949240930348	0.00890446448712778	1.49289199392411	0.0924122846057316	1.49289199392411	culture	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XANPAGTX0501_008038-T1	0.00911108234425225	0.0196386974830981	1.41147307879879	0.541238535605463	4.38382119695958	2.48759744704032	0.0169057001188776	2.04376971693514	0.332815395243439	2.04376971693514	culture	XANPAGTX0501_008038	mRNA	Xp_GTX0501_14	211430	211968	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008038_T1_XANPAGTX0501_008038	NA	NA	NA	NA	NA	NA	NA	NA	
