target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO.Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes	ProtID	CAZyme_new	COG_new	EggNog_new	GO.Terms_new	InterPro_new	PFAM_new	Protease_new	Secreted_new	KO
XANPAGTX0501_008413-T1	2.65095143579797e-05	0.000104839087231255	-1.61565928151725	0.38453898247412	2.60533629525251	0.962197536924113	0.128521661902952	0.189220352830131	0.911668914807922	0.911668914807922	lichen	XANPAGTX0501_008413	mRNA	Xp_GTX0501_15	416315	417188	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008413_T1_XANPAGTX0501_008413	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006845-T1	0.00616487800253684	0.0139403319523868	-1.61626016595108	0.590117084675564	3.45517132030959	3.01847836556175	0.0878866952054692	2.36178873306009	0.610726225040314	2.36178873306009	lichen	XANPAGTX0501_006845	mRNA	Xp_GTX0501_11	35231	39294	+	NA	hypothetical protein	NA	NA	NA	PF00501;PF00550;PF01073;PF01370;PF07993	IPR000873 AMP-dependent synthetase/ligase domain;IPR001242 Condensation domain;IPR009081 Phosphopantetheine binding ACP domain;IPR013120 Fatty acyl-coenzyme A reductase, NAD-binding domain;IPR020845 AMP-binding, conserved site;IPR023213 Chloramphenicol acetyltransferase-like domain superfamily;IPR036291 NAD(P)-binding domain superfamily;IPR036736 ACP-like superfamily;IPR042099 ANL, N-terminal domain	ENOG503NWH8	I:(I) Lipid transport and metabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	NA	NA	Cluster_1	SMCOG1127:condensation domain-containing protein	XANPAGTX0501_006845_T1_XANPAGTX0501_006845	NA	I:(I) Lipid transport and metabolism	ENOG503NWH8	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0031177 - phosphopantetheine binding [Evidence IEA]	IPR000873 AMP-dependent synthetase/ligase domain, IPR001242 Condensation domain, IPR006162 Phosphopantetheine attachment site, IPR009081 Phosphopantetheine binding ACP domain, IPR013120 Fatty acyl-coenzyme A reductase, NAD-binding domain, IPR013968 Polyketide synthase, ketoreductase domain, IPR020806 Polyketide synthase, phosphopantetheine-binding domain, IPR020845 AMP-binding, conserved site, IPR023213 Chloramphenicol acetyltransferase-like domain superfamily, IPR036291 NAD(P)-binding domain superfamily, IPR036736 ACP-like superfamily, IPR042099 ANL, N-terminal domain	PF00106, PF00501, PF00550, PF00668, PF01073, PF01370, PF07993, PF08659	NA	NA	
XANPAGTX0501_002441-T1	9.90369826091618e-06	4.28941377486249e-05	-1.61763254687565	0.36604105321522	2.70636447897907	1.39253546252915	0.0674609797260102	0.694895142885163	0.875061597458028	0.875061597458028	lichen	XANPAGTX0501_002441	mRNA	Xp_GTX0501_3	1930608	1931216	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-23,cutsite=VTA-LT,prob=0.4128)	NA	NA	NA	NA	NA	XANPAGTX0501_002441_T1_XANPAGTX0501_002441	NA	NA	NA	NA	NA	NA	NA	SignalP(1-21,cutsite=ALS-ID,prob=0.5163), SignalP(1-23,cutsite=VTA-LT,prob=0.4128)	
XANPAGTX0501_000420-T1	3.33558662371041e-07	1.90250074249122e-06	-1.61916794700208	0.317270768692213	5.71701093570829	1.34146200378513	0.0058412861865868	0.702254958502231	0.114341587977865	0.702254958502231	lichen	XANPAGTX0501_000420	mRNA	Xp_GTX0501_1	1337118	1340139	+	NA	hypothetical protein	NA	NA	NA	NA	IPR013087 Zinc finger C2H2-type	NA	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000420_T1_XANPAGTX0501_000420	NA	NA	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]	IPR013087 Zinc finger C2H2-type	NA	NA	NA	
XANPAGTX0501_008270-T1	0.000972599665870691	0.00271921432263193	-1.61987089598263	0.491117735713013	4.11901743032228	2.29532427423264	0.0219345149656146	1.67475902254138	0.404085573335914	1.67475902254138	lichen	XANPAGTX0501_008270	mRNA	Xp_GTX0501_15	17339	17941	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-28,cutsite=INA-AD,prob=0.3671)	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_008270_T1_XANPAGTX0501_008270	NA	NA	NA	NA	NA	NA	NA	SignalP(1-28,cutsite=INA-AD,prob=0.3671)	
XANPAGTX0501_009672-T1	4.80382857894318e-11	4.79303830810099e-10	-1.62003259775161	0.246321903123991	7.59525194000406	1.07092879512165	0.00073691182093051	0.426076671336293	0.0413612337559654	0.426076671336293	lichen	XANPAGTX0501_009672	mRNA	Xp_GTX0501_23	231844	233720	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009672_T1_XANPAGTX0501_009672	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010529-T1	1.8607523697129e-05	7.57465361644492e-05	-1.62108268775982	0.378671266024281	3.1133721062467	1.63287708161726	0.0835804528516437	0.925107590366843	0.728885154517499	0.925107590366843	lichen	XANPAGTX0501_010529	mRNA	Xp_GTX0501_37	103589	104608	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010529_T1_XANPAGTX0501_010529	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006283-T1	8.98700337304879e-14	1.21117320943819e-12	-1.62463643056421	0.217925839700115	6.13197019600442	0.985259369029216	0.00330278138083634	0.330776563730751	0.0846336785123028	0.330776563730751	lichen	XANPAGTX0501_006283	mRNA	Xp_GTX0501_9	1550800	1552850	-	NA	hypothetical protein	NA	NA	NA	NA	IPR035992 Ricin B-like lectins	NA	NA	NA	SignalP(1-20,cutsite=SFS-DI,prob=0.7168)	NA	NA	NA	NA	NA	XANPAGTX0501_006283_T1_XANPAGTX0501_006283	NA	NA	NA	NA	IPR000772 Ricin B, lectin domain, IPR035992 Ricin B-like lectins	NA	NA	SignalP(1-20,cutsite=SFS-DI,prob=0.7168), SignalP(1-21,cutsite=VAS-LI,prob=0.3541), SignalP(1-24,cutsite=ASA-AI,prob=0.5941)	
XANPAGTX0501_007841-T1	1.07884235770786e-14	1.61899248410079e-13	-1.62645605009888	0.210419148729476	7.88618614473936	0.964934363662172	0.000538780621105563	0.310921512586331	0.0436568892346739	0.310921512586331	lichen	XANPAGTX0501_007841	mRNA	Xp_GTX0501_13	480653	481144	+	NA	hypothetical protein	NA	3.1.26.3	NA	NA	IPR000999 Ribonuclease III domain;IPR036389 Ribonuclease III, endonuclease domain superfamily	ENOG503P6QE	S:(S) Function unknown	GO_function: GO:0004525 - ribonuclease III activity [Evidence IEA];GO_process: GO:0006396 - RNA processing [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007841_T1_XANPAGTX0501_007841	NA	S:(S) Function unknown	ENOG503P6QE	GO_function: GO:0004525 - ribonuclease III activity [Evidence IEA], GO_process: GO:0006396 - RNA processing [Evidence IEA]	IPR000999 Ribonuclease III domain, IPR036389 Ribonuclease III, endonuclease domain superfamily	PF00636, PF14622	NA	NA	
XANPAGTX0501_004431-T1	2.64348507302024e-40	2.29342982311638e-38	-1.62654920533775	0.122388355982796	6.17417348169772	0.76627949170554	0.00274303655473379	0.10262584533337	0.0821264037665745	0.10262584533337	lichen	XANPAGTX0501_004431	mRNA	Xp_GTX0501_6	1521054	1523407	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004431_T1_XANPAGTX0501_004431	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010429-T1	1.03474149933661e-16	1.91194747922346e-15	-1.6273017225525	0.196043220793617	5.18933256391886	0.925989261933436	0.00929231866056231	0.261063566218869	0.172748393800502	0.261063566218869	lichen	XANPAGTX0501_010429	mRNA	Xp_GTX0501_35	59609	64531	+	NA	hypothetical protein	NA	NA	NA	NA	IPR011009 Protein kinase-like domain superfamily;IPR043145 Zinc finger, ZZ-type superfamily	NA	NA	NA	NA	NA	NA	NA	Cluster_2	NA	XANPAGTX0501_010429_T1_XANPAGTX0501_010429	NA	T:(T) Signal transduction mechanisms	ENOG503Q4XT	GO_function: GO:0004672 - protein kinase activity [Evidence IEA], GO_function: GO:0005524 - ATP binding [Evidence IEA], GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]	IPR000719 Protein kinase domain, IPR011009 Protein kinase-like domain superfamily, IPR043145 Zinc finger, ZZ-type superfamily	PF00069, PF07714	NA	NA	
XANPAGTX0501_004996-T1	9.80518117272819e-75	3.88880489011238e-72	-1.63204321829839	0.0892277778741481	7.54259863279732	0.723177027351051	0.000689053411079945	0.0553166588044061	0.0412483607674355	0.0553166588044061	lichen	XANPAGTX0501_004996	mRNA	Xp_GTX0501_7	1299062	1302009	-	NA	hypothetical protein	NA	NA	NA	PF00324;PF13520	IPR002293 Amino acid/polyamine transporter I	ENOG503P12H	E:(E) Amino acid transport and metabolism	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004996_T1_XANPAGTX0501_004996	NA	E:(E) Amino acid transport and metabolism	ENOG503P12H	GO_component: GO:0016020 - membrane [Evidence IEA], GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR002293 Amino acid/polyamine transporter I	PF00324, PF13520	NA	NA	
XANPAGTX0501_000005-T1	7.0048106170712e-08	4.43491572990739e-07	-1.63437135298282	0.303163961295934	3.89911313227949	1.29451972995683	0.0260365106848054	0.620491456054612	0.468464760575821	0.620491456054612	lichen	XANPAGTX0501_000005	mRNA	Xp_GTX0501_1	22136	23349	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000005_T1_XANPAGTX0501_000005	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006861-T1	4.5132683848527e-06	2.09882099722736e-05	-1.63678636586496	0.356891665704284	2.8645657952894	1.27583532175967	0.0781454560821858	0.546947878965885	0.81784829750514	0.81784829750514	lichen	XANPAGTX0501_006861	mRNA	Xp_GTX0501_11	79193	81401	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006861_T1_XANPAGTX0501_006861	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006903-T1	2.50417725170875e-05	9.9352941694268e-05	-1.63880145010512	0.388855486423339	2.42216601045975	1.64274453305803	0.0858432102834828	0.918028873367001	0.977831004254187	0.977831004254187	lichen	XANPAGTX0501_006903	mRNA	Xp_GTX0501_11	180720	182217	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006903_T1_XANPAGTX0501_006903	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009917-T1	4.23701128744294e-07	2.37636415894212e-06	-1.64091047346627	0.324419549239801	3.27655939545652	1.22266653204476	0.0686307631757813	0.497802747560313	0.671734787221013	0.671734787221013	lichen	XANPAGTX0501_009917	mRNA	Xp_GTX0501_26	109793	110863	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009917_T1_XANPAGTX0501_009917	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_005715-T1	6.03607513673045e-42	5.68056054181285e-40	-1.64634516551948	0.121322835006378	6.91258365411224	0.780795333597614	0.00120292756810741	0.102339244155096	0.0488194588250144	0.102339244155096	lichen	XANPAGTX0501_005715	mRNA	Xp_GTX0501_9	32556	36260	-	NA	hypothetical protein	NA	NA	NA	PF01565;PF08031	IPR006094 FAD linked oxidase, N-terminal;IPR012951 Berberine/berberine-like;IPR016166 FAD-binding domain, PCMH-type;IPR036318 FAD-binding, type PCMH-like superfamily	ENOG503NXN6	C:(C) Energy production and conversion	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0071949 - FAD binding [Evidence IEA];GO_function: GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	SignalP(1-24,cutsite=AVA-VD,prob=0.8497)	NA	NA	AA7	NA	NA	XANPAGTX0501_005715_T1_XANPAGTX0501_005715	AA7	C:(C) Energy production and conversion, O:(O) Posttranslational modification, protein turnover, chaperones	ENOG503NXN6, ENOG503P15H	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_function: GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA], GO_function: GO:0071949 - FAD binding [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR006094 FAD linked oxidase, N-terminal, IPR012951 Berberine/berberine-like, IPR016166 FAD-binding domain, PCMH-type, IPR036318 FAD-binding, type PCMH-like superfamily	PF01565, PF08031	NA	SignalP(1-19,cutsite=VVA-AN,prob=0.5238), SignalP(1-24,cutsite=AVA-VD,prob=0.8497)	
XANPAGTX0501_010526-T1	4.80161341136111e-05	0.000180263410862627	-1.64678443051958	0.405105118682578	3.27418043764813	1.794514943012	0.116912037321599	1.03751803389552	0.672559088545359	1.03751803389552	lichen	XANPAGTX0501_010526	mRNA	Xp_GTX0501_37	94766	97655	-	NA	hypothetical protein	NA	NA	NA	PF13087	IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR041679 DNA2/NAM7 helicase-like, C-terminal	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010526_T1_XANPAGTX0501_010526	NA	NA	NA	NA	IPR003593 AAA+ ATPase domain, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR041679 DNA2/NAM7 helicase-like, C-terminal	PF13087	NA	NA	
XANPAGTX0501_005284-T1	6.25532255556256e-11	6.15282169880622e-10	-1.65352971009423	0.252929750896639	5.31796356702178	1.12085536206912	0.0107500895840389	0.439270103977399	0.155571842782578	0.439270103977399	lichen	XANPAGTX0501_005284	mRNA	Xp_GTX0501_8	431825	433649	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P8KE	NA	NA	NA	NA	NA	NA	Cluster_3	NA	XANPAGTX0501_005284_T1_XANPAGTX0501_005284	NA	NA	ENOG503P8KE	NA	NA	NA	NA	NA	
XANPAGTX0501_003119-T1	0.0203456612006653	0.0398129634596279	-1.66062430594899	0.715813620973706	0.280322240168771	4.16847868522993	0.0669251918692734	3.53746737896464	1.53925380022246	3.53746737896464	lichen	XANPAGTX0501_003119	mRNA	Xp_GTX0501_4	1730785	1741186	+	NA	hypothetical protein	NA	NA	NA	PF00501;PF00550;PF00668	IPR000873 AMP-dependent synthetase/ligase domain;IPR001242 Condensation domain;IPR006162 Phosphopantetheine attachment site;IPR009081 Phosphopantetheine binding ACP domain;IPR010071 Amino acid adenylation domain;IPR020806 Polyketide synthase, phosphopantetheine-binding domain;IPR020845 AMP-binding, conserved site;IPR023213 Chloramphenicol acetyltransferase-like domain superfamily;IPR036736 ACP-like superfamily;IPR042099 ANL, N-terminal domain	ENOG503NWBA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0031177 - phosphopantetheine binding [Evidence IEA]	NA	NA	NA	NA	Cluster_5	SMCOG1002:AMP-dependent synthetase and ligase	XANPAGTX0501_003119_T1_XANPAGTX0501_003119	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NWBA	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0031177 - phosphopantetheine binding [Evidence IEA]	IPR000873 AMP-dependent synthetase/ligase domain, IPR001242 Condensation domain, IPR006162 Phosphopantetheine attachment site, IPR009081 Phosphopantetheine binding ACP domain, IPR010071 Amino acid adenylation domain, IPR020806 Polyketide synthase, phosphopantetheine-binding domain, IPR020845 AMP-binding, conserved site, IPR023213 Chloramphenicol acetyltransferase-like domain superfamily, IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily, IPR036736 ACP-like superfamily, IPR041698 Methyltransferase domain 25, IPR042099 ANL, N-terminal domain	PF00501, PF00550, PF00668, PF08241, PF13649	NA	NA	K15654
XANPAGTX0501_007420-T1	1.17171699582558e-33	7.69935931280654e-32	-1.66331971610952	0.137561417903267	6.92667795214947	0.823425740131598	0.00126330282265285	0.131851225242647	0.0484216496683819	0.131851225242647	lichen	XANPAGTX0501_007420	mRNA	Xp_GTX0501_12	400150	401168	+	NA	hypothetical protein	NA	NA	NA	PF00106;PF08659;PF13561	IPR002347 Short-chain dehydrogenase/reductase SDR;IPR036291 NAD(P)-binding domain superfamily	ENOG503NVEJ	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007420_T1_XANPAGTX0501_007420	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NVEJ, ENOG503NXUK, ENOG503Q4Z6	NA	IPR002347 Short-chain dehydrogenase/reductase SDR, IPR036291 NAD(P)-binding domain superfamily	PF00106, PF08659, PF13561	NA	NA	
XANPAGTX0501_007851-T1	2.90920885970654e-05	0.000114117853716147	-1.66864543819752	0.399153614497288	3.24668189650945	1.780255496004	0.0366673223865763	1.08409185089325	0.682107585194611	1.08409185089325	lichen	XANPAGTX0501_007851	mRNA	Xp_GTX0501_13	501567	502208	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007851_T1_XANPAGTX0501_007851	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000894-T1	0.000624977094595206	0.00182641332512625	-1.67283335808782	0.489055817747083	0.415046410136767	1.67168923291877	0.158173508703668	0.846352522673141	1.52430307563918	1.52430307563918	lichen	XANPAGTX0501_000894	mRNA	Xp_GTX0501_1	2473631	2474624	+	NA	hypothetical protein	NA	NA	NA	NA	IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000894_T1_XANPAGTX0501_000894	NA	NA	NA	NA	IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA	NA	NA	
XANPAGTX0501_000971-T1	0.0159815065528913	0.0323151184031059	-1.67328340239908	0.694499349813997	0.287743089811931	3.97517859730212	0.0411517671517476	3.35178570753726	1.53852611245124	3.35178570753726	lichen	XANPAGTX0501_000971	mRNA	Xp_GTX0501_2	111683	112324	-	NA	hypothetical protein	NA	NA	NA	NA	IPR011009 Protein kinase-like domain superfamily	ENOG503P1EH	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000971_T1_XANPAGTX0501_000971	NA	S:(S) Function unknown	ENOG503P1EH	NA	IPR011009 Protein kinase-like domain superfamily	NA	NA	NA	
XANPAGTX0501_010039-T1	1.0584439152516e-95	7.83601311924605e-93	-1.67487311605791	0.0806893175100628	7.0977377499157	0.745646971960024	0.0010149261413321	0.0413919071067653	0.0447849447513887	0.0447849447513887	lichen	XANPAGTX0501_010039	mRNA	Xp_GTX0501_28	22001	23345	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-33,cutsite=ANA-LE,prob=0.8967)	NA	NA	NA	NA	NA	XANPAGTX0501_010039_T1_XANPAGTX0501_010039	NA	NA	NA	NA	NA	NA	NA	SignalP(1-33,cutsite=ANA-LE,prob=0.8967)	
XANPAGTX0501_005300-T1	2.2189739764718e-14	3.20438309606233e-13	-1.67681545671911	0.219557275853068	4.44210639025237	0.931321135499234	0.0208902934427009	0.212371400737865	0.318209743299511	0.318209743299511	lichen	XANPAGTX0501_005300	mRNA	Xp_GTX0501_8	471788	472252	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_3	NA	XANPAGTX0501_005300_T1_XANPAGTX0501_005300	NA	B:(B) Chromatin structure and dynamics	ENOG503NX03	GO_component: GO:0005634 - nucleus [Evidence IEA], GO_function: GO:0000981 - DNA-binding transcription factor activity, RNA polymerase II-specific [Evidence IEA], GO_function: GO:0003677 - DNA binding [Evidence IEA], GO_function: GO:0008270 - zinc ion binding [Evidence IEA], GO_process: GO:0006351 - transcription, DNA-templated [Evidence IEA], GO_process: GO:0006355 - regulation of transcription, DNA-templated [Evidence IEA]	IPR001138 Zn(2)Cys(6) fungal-type DNA-binding domain, IPR007219 Transcription factor domain, fungi, IPR036864 Zn(2)-C6 fungal-type DNA-binding domain superfamily	PF00172, PF04082	NA	NA	
XANPAGTX0501_002943-T1	6.48272029202722e-06	2.91342002602033e-05	-1.68129326633293	0.372792184152102	3.57808133145778	1.65286361931083	0.0336193616554161	0.94399093362867	0.569879514943355	0.94399093362867	lichen	XANPAGTX0501_002943	mRNA	Xp_GTX0501_4	1305142	1305817	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002943_T1_XANPAGTX0501_002943	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009175-T1	4.51334895221478e-07	2.51610141136271e-06	-1.68564413530671	0.334060550427638	7.35803881050005	1.47083506013456	0.000967131498641831	0.784056181460372	0.0416479578852958	0.784056181460372	lichen	XANPAGTX0501_009175	mRNA	Xp_GTX0501_19	291195	292369	+	NA	hypothetical protein	NA	NA	NA	PF13668	IPR009078 Ferritin-like superfamily	ENOG503NXZU	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009175_T1_XANPAGTX0501_009175	NA	S:(S) Function unknown	ENOG503NXZU	NA	IPR009078 Ferritin-like superfamily	PF13668	NA	SignalP(1-17,cutsite=AAA-AP,prob=0.5214), SignalP(1-18,cutsite=VQS-SP,prob=0.9018)	
XANPAGTX0501_006967-T1	3.98632160639355e-25	1.54244255885019e-23	-1.68695163008549	0.162917264164234	6.9741854157663	0.894997428858971	0.00132602548381872	0.185383461840415	0.0471902472056095	0.185383461840415	lichen	XANPAGTX0501_006967	mRNA	Xp_GTX0501_11	346424	348730	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-20,cutsite=AAS-RV,prob=0.3627)	NA	NA	NA	NA	NA	XANPAGTX0501_006967_T1_XANPAGTX0501_006967	NA	NA	NA	NA	NA	NA	NA	SignalP(1-20,cutsite=AAS-RV,prob=0.3627), SignalP(1-23,cutsite=ARA-DD,prob=0.8611), SignalP(1-24,cutsite=ASA-ST,prob=0.5068)	
XANPAGTX0501_004997-T1	5.7328481346594e-72	1.81895081529693e-69	-1.68845199155204	0.0941159671441592	7.54118698708143	0.776313242095603	0.000752630633830992	0.0615575181724453	0.0412466570595063	0.0615575181724453	lichen	XANPAGTX0501_004997	mRNA	Xp_GTX0501_7	1302157	1304952	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004997_T1_XANPAGTX0501_004997	NA	NA	ENOG503PD4J	NA	NA	NA	NA	NA	
XANPAGTX0501_002019-T1	1.71107561239886e-10	1.58213944010736e-09	-1.69012319373644	0.264691405623374	5.38733838380243	1.19289200877181	0.00807092876604208	0.484775767889784	0.147192820451965	0.484775767889784	lichen	XANPAGTX0501_002019	mRNA	Xp_GTX0501_3	915884	917017	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002019_T1_XANPAGTX0501_002019	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010527-T1	2.76191012013491e-12	3.23192959790286e-11	-1.69376424635716	0.242335515113202	5.16901879898052	1.11909899768485	0.0111165078484609	0.401994057136949	0.17566166465428	0.401994057136949	lichen	XANPAGTX0501_010527	mRNA	Xp_GTX0501_37	98213	100555	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010527_T1_XANPAGTX0501_010527	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000872-T1	4.31378304530382e-12	4.92338753526196e-11	-1.69528405838177	0.244753328753656	5.09420816032678	1.12838158751052	0.00998125559967804	0.411413749743185	0.186875279869209	0.411413749743185	lichen	XANPAGTX0501_000872	mRNA	Xp_GTX0501_1	2415763	2417611	+	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503PC26	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000872_T1_XANPAGTX0501_000872	NA	NA	ENOG503PC26	NA	NA	NA	NA	NA	
XANPAGTX0501_005022-T1	4.71329990424462e-22	1.41462690369288e-20	-1.69655086206649	0.175729926773312	5.69339029150274	0.932589522517218	0.00550607287554891	0.211725839586719	0.11637697981382	0.211725839586719	lichen	XANPAGTX0501_005022	mRNA	Xp_GTX0501_7	1373493	1375406	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005022_T1_XANPAGTX0501_005022	NA	NA	NA	NA	NA	NA	NA	NA	
