querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
GTX0484.bin.22.fa,GTX0466.bin.45.fa,4542403,30936,0.92848384,0.7847941,0.9931895,4892280,5788019,0.9284838561979282,45
GTX0484.bin.22.fa,GTX0484.bin.22.fa,5787749,0,0.9999533,0.9999533,1.0,5788019,5788019,0.9999533519153962,45
GTX0484.bin.22.fa,GTX0486_487.bin.26.fa,4265710,30671,0.87277454,0.7369896,0.9928099,4887528,5788019,0.8727745396036606,45
GTX0484.bin.22.fa,coassembly.bin.68.fa,5058466,41449,0.88431054,0.87395465,0.99180603,5720237,5788019,0.884310562656757,45
GTX0486_487.bin.26.fa,GTX0465.bin.23.fa,3570314,24711,0.82302564,0.73049486,0.99307877,4338035,4887528,0.8230256325732734,45
GTX0486_487.bin.26.fa,GTX0466.bin.45.fa,3879084,34817,0.792899,0.79366994,0.99102443,4892280,4887528,0.7936699288474665,45
GTX0486_487.bin.26.fa,GTX0484.bin.22.fa,4265448,30598,0.7369444,0.87272096,0.9928265,5788019,4887528,0.8727209337726556,45
GTX0486_487.bin.26.fa,GTX0486_487.bin.26.fa,4886740,0,0.99983877,0.99983877,1.0,4887528,4887528,0.9998387733021683,45
GTX0486_487.bin.26.fa,coassembly.bin.68.fa,4250689,42284,0.74309665,0.8697012,0.99005246,5720237,4887528,0.8697012068268458,45
coassembly.bin.68.fa,GTX0465.bin.23.fa,4153752,33639,0.95751923,0.72615033,0.9919015,4338035,5720237,0.9575192454648245,45
coassembly.bin.68.fa,GTX0466.bin.45.fa,4488917,39583,0.9175511,0.7847432,0.9911821,4892280,5720237,0.9175511213585485,45
coassembly.bin.68.fa,GTX0484.bin.22.fa,5053016,40453,0.873013,0.8833578,0.99199426,5788019,5720237,0.8833578049301104,45
coassembly.bin.68.fa,GTX0486_487.bin.26.fa,4249894,41828,0.86953855,0.74295765,0.99015784,4887528,5720237,0.8695385479121552,45
coassembly.bin.68.fa,coassembly.bin.68.fa,5719717,0,0.9999091,0.9999091,1.0,5720237,5720237,0.9999090946756227,45
GTX0466.bin.74.fa,GTX0466.bin.74.fa,3969198,0,0.99996245,0.99996245,1.0,3969347,3969347,0.9999624623395234,46
GTX0466.bin.74.fa,GTX0468.bin.25.fa,656518,104962,0.14020889,0.16539697,0.8401232,4682428,3969347,0.16539697839468306,46
GTX0466.bin.74.fa,coassembly.bin.375.fa,3888137,12435,0.9159446,0.9795407,0.9968018,4244948,3969347,0.9795407153871909,46
GTX0468.bin.25.fa,GTX0466.bin.74.fa,655483,104638,0.16513623,0.13998784,0.84036505,3969347,4682428,0.16513623021620433,46
GTX0468.bin.25.fa,GTX0468.bin.25.fa,4682218,0,0.9999552,0.9999552,1.0,4682428,4682428,0.9999551514726975,46
GTX0468.bin.25.fa,coassembly.bin.375.fa,694311,110918,0.16356172,0.14828013,0.8402474,4244948,4682428,0.1635617208974056,46
coassembly.bin.375.fa,GTX0466.bin.74.fa,3878058,12425,0.9770015,0.9135702,0.9967961,3969347,4244948,0.9770015067969618,46
coassembly.bin.375.fa,GTX0468.bin.25.fa,695993,111375,0.14863934,0.16395795,0.83997685,4682428,4244948,0.16395795661101148,46
coassembly.bin.375.fa,coassembly.bin.375.fa,4244783,0,0.99996114,0.99996114,1.0,4244948,4244948,0.9999611302659067,46
GTX0486_487.bin.48.fa,GTX0486_487.bin.48.fa,2893134,0,0.9999475,0.9999475,1.0,2893286,2893286,0.9999474645783376,47
GTX0486_487.bin.48.fa,coassembly.bin.91.fa,2798982,1917,0.8858561,0.9674059,0.9993151,3159635,2893286,0.9674059183917525,47
coassembly.bin.91.fa,GTX0486_487.bin.48.fa,2798997,1917,0.9674111,0.88586086,0.9993151,2893286,3159635,0.967411102808364,47
coassembly.bin.91.fa,coassembly.bin.91.fa,3159407,0,0.9999278,0.9999278,1.0,3159635,3159635,0.9999278397663022,47
coassembly.bin.160.fa,coassembly.bin.160.fa,3861187,0,0.9998058,0.9998058,1.0,3861937,3861937,0.9998057969355792,48
GTX0466.bin.22.fa,GTX0466.bin.22.fa,2596399,0,0.999841,0.999841,1.0,2596812,2596812,0.9998409588372205,49
GTX0466.bin.22.fa,coassembly.bin.24.fa,2148142,11940,0.7737982,0.82722276,0.9944417,2776101,2596812,0.8272227639120583,49
coassembly.bin.24.fa,GTX0466.bin.22.fa,2148839,12085,0.82749116,0.7740493,0.994376,2596812,2776101,0.8274911699422215,49
coassembly.bin.24.fa,coassembly.bin.24.fa,2775754,0,0.999875,0.999875,1.0,2776101,2776101,0.9998750045477452,49
coassembly.bin.291.fa,coassembly.bin.291.fa,2247448,0,0.9999359,0.9999359,1.0,2247592,2247592,0.9999359314323952,50
coassembly.bin.372.fa,coassembly.bin.372.fa,2222455,0,0.99984795,0.99984795,1.0,2222793,2222793,0.9998479390568532,51
GTX0468.bin.70.fa,GTX0468.bin.70.fa,2516689,0,0.99989593,0.99989593,1.0,2516951,2516951,0.9998959058003115,52
GTX0468.bin.70.fa,GTX0486_487.bin.86.fa,1707739,11859,0.80277413,0.6784951,0.9930557,2127297,2516951,0.8027741307396193,52
GTX0468.bin.70.fa,coassembly.bin.251.fa,2038846,12928,0.7357865,0.81004596,0.99365914,2770975,2516951,0.8100459643433663,52
GTX0486_487.bin.86.fa,GTX0468.bin.70.fa,1707996,11903,0.6785972,0.80289495,0.993031,2516951,2127297,0.8028949413269515,52
GTX0486_487.bin.86.fa,GTX0486_487.bin.86.fa,2127238,0,0.9999723,0.9999723,1.0,2127297,2127297,0.9999722652737253,52
GTX0486_487.bin.86.fa,coassembly.bin.251.fa,2026770,5404,0.73142844,0.95274425,0.9973337,2770975,2127297,0.9527442571488607,52
coassembly.bin.251.fa,GTX0468.bin.70.fa,2039074,12946,0.81013656,0.7358688,0.99365103,2516951,2770975,0.8101365501354615,52
coassembly.bin.251.fa,GTX0486_487.bin.86.fa,2026843,5404,0.9527786,0.7314548,0.99733377,2127297,2770975,0.9527785729966244,52
coassembly.bin.251.fa,coassembly.bin.251.fa,2770840,0,0.9999513,0.9999513,1.0,2770975,2770975,0.999951280686401,52
GTX0494.bin.10.fa,GTX0494.bin.10.fa,3557652,0,0.999853,0.999853,1.0,3558175,3558175,0.9998530145369466,53
GTX0494.bin.10.fa,coassembly.bin.312.fa,2481815,26374,0.86770165,0.6974966,0.9893731,2860217,3558175,0.8677016464135413,53
coassembly.bin.312.fa,GTX0494.bin.10.fa,2482749,26376,0.6977591,0.8680282,0.9893763,3558175,2860217,0.8680281950635214,53
coassembly.bin.312.fa,coassembly.bin.312.fa,2859778,0,0.9998465,0.9998465,1.0,2860217,2860217,0.9998465151420329,53
GTX0484.bin.14.fa,GTX0484.bin.14.fa,5346076,0,0.99985206,0.99985206,1.0,5346867,5346867,0.9998520628996382,54
GTX0484.bin.14.fa,GTX0468.bin.22.fa,977274,148287,0.25723118,0.18277507,0.84826463,3799205,5346867,0.2572311838924196,54
GTX0484.bin.14.fa,GTX0468.bin.80.fa,974337,148538,0.26972812,0.18222578,0.8475497,3612293,5346867,0.26972812006113567,54
GTX0484.bin.14.fa,coassembly.bin.107.fa,2424294,16433,0.9066703,0.45340458,0.9932215,2673843,5346867,0.9066702869241013,54
GTX0484.bin.14.fa,coassembly.bin.212.fa,750317,117035,0.24879238,0.14032835,0.84401923,3015836,5346867,0.24879237465167203,54
GTX0484.bin.14.fa,coassembly.bin.381.fa,529034,81446,0.2636023,0.0989428,0.8460477,2006940,5346867,0.2636023000189343,54
GTX0484.bin.14.fa,coassembly.bin.385.fa,1019347,154542,0.26940238,0.19064379,0.8483912,3783734,5346867,0.26940239456579135,54
GTX0468.bin.22.fa,GTX0484.bin.14.fa,981553,149019,0.18357535,0.25835747,0.8481804,5346867,3799205,0.2583574721553588,54
GTX0468.bin.22.fa,GTX0468.bin.22.fa,3798905,0,0.999921,0.999921,1.0,3799205,3799205,0.9999210361115023,54
GTX0468.bin.22.fa,GTX0468.bin.80.fa,2151139,187191,0.5955051,0.56620765,0.9129805,3612293,3799205,0.5955051265221287,54
GTX0468.bin.22.fa,coassembly.bin.107.fa,743415,115144,0.2780324,0.19567646,0.84511477,2673843,3799205,0.278032405043976,54
GTX0468.bin.22.fa,coassembly.bin.212.fa,934575,142210,0.3098892,0.24599226,0.8478346,3015836,3799205,0.3098891982190013,54
GTX0468.bin.22.fa,coassembly.bin.381.fa,1713096,12226,0.8535861,0.45090908,0.99286324,2006940,3799205,0.8535860563843464,54
GTX0468.bin.22.fa,coassembly.bin.385.fa,1025536,158356,0.2710381,0.26993436,0.8455871,3783734,3799205,0.27103808037245747,54
GTX0468.bin.80.fa,GTX0484.bin.14.fa,977887,149151,0.18288971,0.2707109,0.84747624,5346867,3612293,0.2707108753359708,54
GTX0468.bin.80.fa,GTX0468.bin.22.fa,2149468,187206,0.5657678,0.5950425,0.9129059,3799205,3612293,0.5950425394617768,54
GTX0468.bin.80.fa,GTX0468.bin.80.fa,3612058,0,0.999935,0.999935,1.0,3612293,3612293,0.9999349443691307,54
GTX0468.bin.80.fa,coassembly.bin.107.fa,756218,116965,0.28282064,0.2093457,0.845329,2673843,3612293,0.2828206442936253,54
GTX0468.bin.80.fa,coassembly.bin.212.fa,989559,150890,0.32812095,0.27394205,0.8475179,3015836,3612293,0.32812095883197895,54
GTX0468.bin.80.fa,coassembly.bin.381.fa,1308585,111941,0.65202993,0.36225882,0.9144564,2006940,3612293,0.6520299560524978,54
GTX0468.bin.80.fa,coassembly.bin.385.fa,1070854,166750,0.28301513,0.29644716,0.84428316,3783734,3612293,0.29644715974036434,54
coassembly.bin.107.fa,GTX0484.bin.14.fa,2425628,16625,0.45365408,0.9071692,0.9931461,5346867,2673843,0.9071691943019841,54
coassembly.bin.107.fa,GTX0468.bin.22.fa,738870,114426,0.19448017,0.27633262,0.8451338,3799205,2673843,0.2763326044199304,54
coassembly.bin.107.fa,GTX0468.bin.80.fa,752157,116179,0.20822148,0.28130186,0.8455389,3612293,2673843,0.28130185654131523,54
coassembly.bin.107.fa,coassembly.bin.107.fa,2673414,0,0.99983954,0.99983954,1.0,2673843,2673843,0.9998395567727798,54
coassembly.bin.107.fa,coassembly.bin.212.fa,598910,93738,0.19858839,0.22398847,0.84348565,3015836,2673843,0.2239884690312782,54
coassembly.bin.107.fa,coassembly.bin.381.fa,423736,65951,0.21113536,0.15847452,0.84435827,2006940,2673843,0.21113536029975982,54
coassembly.bin.107.fa,coassembly.bin.385.fa,818844,126327,0.21641162,0.30624238,0.8457252,3783734,2673843,0.30624236351947365,54
coassembly.bin.212.fa,GTX0484.bin.14.fa,757603,118440,0.14169101,0.25120828,0.8436648,5346867,3015836,0.25120828851436217,54
coassembly.bin.212.fa,GTX0468.bin.22.fa,928938,141440,0.24450852,0.30802006,0.8477401,3799205,3015836,0.3080200647515316,54
coassembly.bin.212.fa,GTX0468.bin.80.fa,992530,151442,0.27476454,0.3291061,0.8474182,3612293,3015836,0.32910609197582363,54
coassembly.bin.212.fa,coassembly.bin.107.fa,604661,94786,0.2261393,0.20049532,0.8432411,2673843,3015836,0.22613930586051612,54
coassembly.bin.212.fa,coassembly.bin.212.fa,3015760,0,0.9999748,0.9999748,1.0,3015836,3015836,0.9999747996906994,54
coassembly.bin.212.fa,coassembly.bin.381.fa,497360,76712,0.24782006,0.16491613,0.8457616,2006940,3015836,0.24782006437661316,54
coassembly.bin.212.fa,coassembly.bin.385.fa,878486,137903,0.23217435,0.29129103,0.843022,3783734,3015836,0.29129103837211306,54
coassembly.bin.381.fa,GTX0484.bin.14.fa,529933,81695,0.09911094,0.26405025,0.845839,5346867,2006940,0.2640502456476028,54
coassembly.bin.381.fa,GTX0468.bin.22.fa,1712952,12312,0.45087117,0.8535143,0.9928124,3799205,2006940,0.8535143053603994,54
coassembly.bin.381.fa,GTX0468.bin.80.fa,1309840,112008,0.36260626,0.6526553,0.91448724,3612293,2006940,0.652655286157035,54
coassembly.bin.381.fa,coassembly.bin.107.fa,427375,66605,0.15983549,0.21294858,0.8441533,2673843,2006940,0.21294856846741805,54
coassembly.bin.381.fa,coassembly.bin.212.fa,496604,76401,0.16466545,0.24744338,0.8461531,3015836,2006940,0.2474433715008919,54
coassembly.bin.381.fa,coassembly.bin.381.fa,2006582,0,0.9998216,0.9998216,1.0,2006940,2006940,0.999821618982132,54
coassembly.bin.381.fa,coassembly.bin.385.fa,572175,88938,0.15121967,0.2850982,0.8445615,3783734,2006940,0.28509820921402734,54
coassembly.bin.385.fa,GTX0484.bin.14.fa,1027350,155820,0.19214055,0.27151752,0.84832823,5346867,3783734,0.271517500965977,54
coassembly.bin.385.fa,GTX0468.bin.22.fa,1030654,159049,0.27128148,0.27239072,0.8456815,3799205,3783734,0.2723907124549453,54
coassembly.bin.385.fa,GTX0468.bin.80.fa,1077647,167719,0.29832768,0.28481045,0.84436554,3612293,3783734,0.29832768272119675,54
coassembly.bin.385.fa,coassembly.bin.107.fa,825955,127573,0.30890185,0.21829098,0.8455449,2673843,3783734,0.308901831558547,54
coassembly.bin.385.fa,coassembly.bin.212.fa,880042,138169,0.291807,0.2325856,0.84299725,3015836,3783734,0.29180698154674195,54
coassembly.bin.385.fa,coassembly.bin.381.fa,572217,88895,0.28511915,0.15123077,0.8446481,2006940,3783734,0.28511913659601185,54
coassembly.bin.385.fa,coassembly.bin.385.fa,3783589,0,0.9999617,0.9999617,1.0,3783734,3783734,0.9999616780672215,54
GTX0468.bin.12.fa,GTX0468.bin.12.fa,3003807,0,0.9998552,0.9998552,1.0,3004242,3004242,0.9998552047404969,55
GTX0468.bin.12.fa,GTX0486_487.bin.69.fa,2114089,18700,0.7618528,0.7037013,0.9911546,2774931,3004242,0.7618528172412214,55
GTX0468.bin.12.fa,coassembly.bin.126.fa,239636,33616,0.11450491,0.07976588,0.8597206,2092801,3004242,0.11450491470522042,55
GTX0468.bin.12.fa,coassembly.bin.200.fa,2376047,16766,0.8555546,0.7908973,0.99294376,2777201,3004242,0.8555545673503646,55
GTX0486_487.bin.69.fa,GTX0468.bin.12.fa,2112601,18647,0.703206,0.7613166,0.99117345,3004242,2774931,0.7613165876917299,55
GTX0486_487.bin.69.fa,GTX0486_487.bin.69.fa,2774529,0,0.99985516,0.99985516,1.0,2774931,2774931,0.9998551315330003,55
GTX0486_487.bin.69.fa,coassembly.bin.126.fa,230181,33351,0.10998704,0.08295017,0.8551097,2092801,2774931,0.10998704606888089,55
GTX0486_487.bin.69.fa,coassembly.bin.200.fa,2040020,20690,0.7345597,0.73516065,0.989858,2777201,2774931,0.7351606220118626,55
coassembly.bin.126.fa,GTX0468.bin.12.fa,240157,33724,0.0799393,0.114753865,0.8595752,3004242,2092801,0.11475386336302401,55
coassembly.bin.126.fa,GTX0486_487.bin.69.fa,230297,33419,0.08299197,0.110042475,0.85488737,2774931,2092801,0.11004247417695233,55
coassembly.bin.126.fa,coassembly.bin.126.fa,2092369,0,0.9997936,0.9997936,1.0,2092801,2092801,0.9997935780802857,55
coassembly.bin.126.fa,coassembly.bin.200.fa,232043,33500,0.08355283,0.11087676,0.8556302,2777201,2092801,0.11087676276913094,55
coassembly.bin.200.fa,GTX0468.bin.12.fa,2375170,17182,0.7906054,0.8552388,0.99276596,3004242,2777201,0.8552387817806489,55
coassembly.bin.200.fa,GTX0486_487.bin.69.fa,2041329,20768,0.73563236,0.73503107,0.98982626,2774931,2777201,0.735632345452914,55
coassembly.bin.200.fa,coassembly.bin.126.fa,229154,32980,0.10949632,0.08251257,0.85607934,2092801,2777201,0.10949631618104158,55
coassembly.bin.200.fa,coassembly.bin.200.fa,2776748,0,0.99983686,0.99983686,1.0,2777201,2777201,0.9998368861310363,55
GTX0465.bin.10.fa,GTX0465.bin.10.fa,2576485,0,0.99990374,0.99990374,1.0,2576733,2576733,0.9999037540948169,56
GTX0465.bin.10.fa,GTX0465.bin.15.fa,420737,60219,0.14854245,0.16328312,0.85687256,2832436,2576733,0.16328311858465738,56
GTX0465.bin.10.fa,GTX0484.bin.4.fa,415979,51731,0.20491375,0.16143659,0.87564033,2030020,2576733,0.20491374469217052,56
GTX0465.bin.10.fa,GTX0468.bin.59.fa,1619081,45699,0.57097894,0.62834644,0.97177476,2835623,2576733,0.6283464371357064,56
GTX0465.bin.10.fa,GTX0481.bin.20.fa,444497,70460,0.14797103,0.1725041,0.8414838,3003946,2576733,0.172504097242516,56
GTX0465.bin.10.fa,GTX0494.bin.17.fa,410334,51856,0.17469087,0.15924583,0.8736249,2348915,2576733,0.17469086791135482,56
GTX0465.bin.10.fa,coassembly.bin.356.fa,351286,56660,0.14256881,0.13633,0.8387069,2463975,2576733,0.1425688166478962,56
GTX0465.bin.10.fa,coassembly.bin.49.fa,396988,62416,0.14384629,0.15406641,0.8427761,2759807,2576733,0.15406640889839965,56
GTX0465.bin.15.fa,GTX0465.bin.10.fa,410901,58510,0.15946588,0.14506982,0.8576056,2576733,2832436,0.15946588179683344,56
GTX0465.bin.15.fa,GTX0465.bin.15.fa,2831877,0,0.99980265,0.99980265,1.0,2832436,2832436,0.9998026433783499,56
GTX0465.bin.15.fa,GTX0484.bin.4.fa,1332967,73205,0.65662754,0.470608,0.9450812,2030020,2832436,0.656627520911124,56
GTX0465.bin.15.fa,GTX0468.bin.59.fa,439865,64355,0.15512112,0.15529566,0.8536937,2835623,2832436,0.15529565363524542,56
GTX0465.bin.15.fa,GTX0481.bin.20.fa,814357,115105,0.27109575,0.28751117,0.85865533,3003946,2832436,0.2875111741271471,56
GTX0465.bin.15.fa,GTX0494.bin.17.fa,1324727,82356,0.563974,0.46769884,0.9378317,2348915,2832436,0.5639740050193387,56
GTX0465.bin.15.fa,coassembly.bin.356.fa,737477,111348,0.29930377,0.26036847,0.84901494,2463975,2832436,0.2993037672865999,56
GTX0465.bin.15.fa,coassembly.bin.49.fa,761401,109643,0.27588922,0.2688149,0.85599834,2759807,2832436,0.2758892197896447,56
GTX0484.bin.4.fa,GTX0465.bin.10.fa,412474,51112,0.16007635,0.20318717,0.8760843,2576733,2030020,0.2031871607176284,56
GTX0484.bin.4.fa,GTX0465.bin.15.fa,1334278,73628,0.47107083,0.65727335,0.9448181,2832436,2030020,0.6572733273563808,56
GTX0484.bin.4.fa,GTX0484.bin.4.fa,2029593,0,0.99978966,0.99978966,1.0,2030020,2030020,0.9997896572447562,56
GTX0484.bin.4.fa,GTX0468.bin.59.fa,418090,64615,0.14744203,0.20595364,0.84545195,2835623,2030020,0.2059536359247692,56
GTX0484.bin.4.fa,GTX0481.bin.20.fa,798305,115245,0.2657521,0.3932498,0.8556379,3003946,2030020,0.39324982019881577,56
GTX0484.bin.4.fa,GTX0494.bin.17.fa,1207904,27367,0.51423913,0.5950207,0.9773434,2348915,2030020,0.5950207387119338,56
GTX0484.bin.4.fa,coassembly.bin.356.fa,662670,100105,0.2689435,0.3264352,0.84893686,2463975,2030020,0.32643520753490113,56
GTX0484.bin.4.fa,coassembly.bin.49.fa,749716,110050,0.27165523,0.36931458,0.8532111,2759807,2030020,0.36931458803361544,56
GTX0468.bin.59.fa,GTX0465.bin.10.fa,1618376,45566,0.62807286,0.5707303,0.9718446,2576733,2835623,0.6280728348649239,56
GTX0468.bin.59.fa,GTX0465.bin.15.fa,466024,68824,0.16453117,0.16434625,0.8523166,2832436,2835623,0.16453116681188912,56
GTX0468.bin.59.fa,GTX0484.bin.4.fa,418009,64557,0.20591374,0.14741346,0.8455607,2030020,2835623,0.20591373484005085,56
GTX0468.bin.59.fa,GTX0468.bin.59.fa,2835471,0,0.9999464,0.9999464,1.0,2835623,2835623,0.9999463962593053,56
GTX0468.bin.59.fa,GTX0481.bin.20.fa,553535,88928,0.1842693,0.19520754,0.8393453,3003946,2835623,0.1952075434569405,56
GTX0468.bin.59.fa,GTX0494.bin.17.fa,405288,64583,0.17254265,0.14292732,0.8406491,2348915,2835623,0.17254264202834074,56
GTX0468.bin.59.fa,coassembly.bin.356.fa,413448,66966,0.16779716,0.145805,0.8380304,2463975,2835623,0.16779715703284326,56
GTX0468.bin.59.fa,coassembly.bin.49.fa,487848,78341,0.17676888,0.17204262,0.83941513,2759807,2835623,0.17676888275158373,56
GTX0481.bin.20.fa,GTX0465.bin.10.fa,444408,70461,0.17246956,0.14794141,0.84144974,2576733,3003946,0.17246955738138178,56
GTX0481.bin.20.fa,GTX0465.bin.15.fa,847236,120303,0.2991192,0.282041,0.85800534,2832436,3003946,0.2991192033994766,56
GTX0481.bin.20.fa,GTX0484.bin.4.fa,807367,116574,0.3977138,0.26876882,0.85561216,2030020,3003946,0.39771381562743224,56
GTX0481.bin.20.fa,GTX0468.bin.59.fa,551385,88638,0.19444934,0.18355356,0.8392448,2835623,3003946,0.19444933265106115,56
GTX0481.bin.20.fa,GTX0481.bin.20.fa,3003810,0,0.9999547,0.9999547,1.0,3003946,3003946,0.9999547262167828,56
GTX0481.bin.20.fa,GTX0494.bin.17.fa,779129,112719,0.3316974,0.2593685,0.8553269,2348915,3003946,0.3316974007147981,56
GTX0481.bin.20.fa,coassembly.bin.356.fa,1584609,190915,0.6431108,0.52750915,0.87951916,2463975,3003946,0.6431108270173196,56
GTX0481.bin.20.fa,coassembly.bin.49.fa,2367033,14766,0.8576806,0.78797454,0.99376184,2759807,3003946,0.8576806276670796,56
GTX0494.bin.17.fa,GTX0465.bin.10.fa,408001,51408,0.15834042,0.17369765,0.8740003,2576733,2348915,0.17369764338002866,56
GTX0494.bin.17.fa,GTX0465.bin.15.fa,1324036,82305,0.46745488,0.5636798,0.9378378,2832436,2348915,0.5636798266433651,56
GTX0494.bin.17.fa,GTX0484.bin.4.fa,1207475,27305,0.5948094,0.5140565,0.9773867,2030020,2348915,0.5948094107447217,56
GTX0494.bin.17.fa,GTX0468.bin.59.fa,402970,64141,0.14210987,0.1715558,0.8408293,2835623,2348915,0.17155580342413412,56
GTX0494.bin.17.fa,GTX0481.bin.20.fa,768480,111050,0.2558235,0.32716382,0.85549396,3003946,2348915,0.3271638181883976,56
GTX0494.bin.17.fa,GTX0494.bin.17.fa,2348541,0,0.9998408,0.9998408,1.0,2348915,2348915,0.9998407775504861,56
GTX0494.bin.17.fa,coassembly.bin.356.fa,636325,96685,0.2582514,0.27090168,0.8480572,2463975,2348915,0.27090167162285567,56
GTX0494.bin.17.fa,coassembly.bin.49.fa,759582,111346,0.2752301,0.32337567,0.8534115,2759807,2348915,0.32337568622108503,56
coassembly.bin.356.fa,GTX0465.bin.10.fa,351473,56696,0.13640256,0.1426447,0.83869034,2576733,2463975,0.14264471027506367,56
coassembly.bin.356.fa,GTX0465.bin.15.fa,750719,113816,0.2650436,0.30467802,0.8483907,2832436,2463975,0.30467801012591444,56
coassembly.bin.356.fa,GTX0484.bin.4.fa,667563,100988,0.32884553,0.27092928,0.8487214,2030020,2463975,0.3288455286154816,56
coassembly.bin.356.fa,GTX0468.bin.59.fa,411702,66641,0.14518926,0.16708855,0.8381329,2835623,2463975,0.16708854594709768,56
coassembly.bin.356.fa,GTX0481.bin.20.fa,1581270,190976,0.5263976,0.6417557,0.8792262,3003946,2463975,0.6417556996316927,56
coassembly.bin.356.fa,GTX0494.bin.17.fa,637384,97087,0.27135253,0.2586812,0.84767896,2348915,2463975,0.27135251807749533,56
coassembly.bin.356.fa,coassembly.bin.356.fa,2463750,0,0.9999087,0.9999087,1.0,2463975,2463975,0.9999086841384348,56
coassembly.bin.356.fa,coassembly.bin.49.fa,1477988,180682,0.53554034,0.59983885,0.87775135,2759807,2463975,0.5998388782353717,56
coassembly.bin.49.fa,GTX0465.bin.10.fa,397449,62397,0.15424532,0.14401333,0.84300625,2576733,2759807,0.15424531761730842,56
coassembly.bin.49.fa,GTX0465.bin.15.fa,787585,113762,0.27805924,0.28537685,0.8555559,2832436,2759807,0.2853768397572729,56
coassembly.bin.49.fa,GTX0484.bin.4.fa,755450,110739,0.3721392,0.2737329,0.8534132,2030020,2759807,0.37213919074688917,56
coassembly.bin.49.fa,GTX0468.bin.59.fa,488504,78417,0.17227396,0.17700659,0.8394752,2835623,2759807,0.1770065805326242,56
coassembly.bin.49.fa,GTX0481.bin.20.fa,2358702,13511,0.7852012,0.85466194,0.9942719,3003946,2759807,0.8546619383167011,56
coassembly.bin.49.fa,GTX0494.bin.17.fa,763450,111780,0.3250224,0.27663165,0.8535857,2348915,2759807,0.3250224039609777,56
coassembly.bin.49.fa,coassembly.bin.356.fa,1479514,180405,0.6004582,0.5360933,0.8780647,2463975,2759807,0.6004582027009202,56
coassembly.bin.49.fa,coassembly.bin.49.fa,2759577,0,0.9999167,0.9999167,1.0,2759807,2759807,0.9999166608389645,56
GTX0481.bin.2.fa,GTX0481.bin.2.fa,2397906,0,0.9998903,0.9998903,1.0,2398169,2398169,0.9998903329998845,57
GTX0481.bin.2.fa,GTX0493.bin.18.fa,464491,77344,0.17402983,0.19368568,0.83348656,2669031,2398169,0.1936856827020948,57
GTX0481.bin.2.fa,coassembly.bin.246.fa,461316,76437,0.13472971,0.19236176,0.83430666,3424011,2398169,0.19236175598967378,57
GTX0481.bin.2.fa,coassembly.bin.380.fa,2037461,16454,0.84050864,0.84959024,0.9919243,2424081,2398169,0.8495902498948156,57
GTX0481.bin.2.fa,coassembly.bin.87.fa,457175,76331,0.14232445,0.19063503,0.8330377,3212203,2398169,0.19063502196884374,57
GTX0493.bin.18.fa,GTX0481.bin.2.fa,467215,77707,0.19482155,0.17505042,0.83368045,2398169,2669031,0.19482154927363335,57
GTX0493.bin.18.fa,GTX0493.bin.18.fa,2668895,0,0.99994904,0.99994904,1.0,2669031,2669031,0.9999490451778192,57
GTX0493.bin.18.fa,coassembly.bin.246.fa,583344,95375,0.17036861,0.21856022,0.83650297,3424011,2669031,0.21856021904578854,57
GTX0493.bin.18.fa,coassembly.bin.380.fa,414398,69183,0.17095056,0.15526159,0.8330518,2424081,2669031,0.17095055817029217,57
GTX0493.bin.18.fa,coassembly.bin.87.fa,2543646,6725,0.79186964,0.9530223,0.9973562,3212203,2669031,0.9530222766239883,57
coassembly.bin.246.fa,GTX0481.bin.2.fa,462211,76719,0.19273496,0.1349911,0.83401734,2398169,3424011,0.19273495737789956,57
coassembly.bin.246.fa,GTX0493.bin.18.fa,581504,95019,0.21787083,0.16983123,0.83659786,2669031,3424011,0.21787083027510734,57
coassembly.bin.246.fa,coassembly.bin.246.fa,3423879,0,0.99996144,0.99996144,1.0,3424011,3424011,0.9999614487219813,57
coassembly.bin.246.fa,coassembly.bin.380.fa,413419,68506,0.1705467,0.120741144,0.834294,2424081,3424011,0.17054669377797194,57
coassembly.bin.246.fa,coassembly.bin.87.fa,617775,100788,0.19232129,0.18042436,0.8368532,3212203,3424011,0.192321282309991,57
coassembly.bin.380.fa,GTX0481.bin.2.fa,2037556,16460,0.8496299,0.8405478,0.9919217,2398169,2424081,0.8496298634499904,57
coassembly.bin.380.fa,GTX0493.bin.18.fa,412767,68893,0.15465051,0.17027773,0.8330947,2669031,2424081,0.17027772586807124,57
coassembly.bin.380.fa,coassembly.bin.246.fa,409087,67794,0.11947596,0.16875963,0.8342798,3424011,2424081,0.16875962478151513,57
coassembly.bin.380.fa,coassembly.bin.380.fa,2423727,0,0.99985397,0.99985397,1.0,2424081,2424081,0.9998539652759129,57
coassembly.bin.380.fa,coassembly.bin.87.fa,414868,69264,0.12915373,0.17114444,0.8330457,3212203,2424081,0.1711444460808034,57
coassembly.bin.87.fa,GTX0481.bin.2.fa,455193,75909,0.18980856,0.14170742,0.83323777,2398169,3212203,0.18980855811245997,57
coassembly.bin.87.fa,GTX0493.bin.18.fa,2542362,6458,0.95254123,0.79146993,0.9974598,2669031,3212203,0.9525412031557521,57
